Series Name,Series Code,Country Name,Country Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Trade (% of GDP),NE.TRD.GNFS.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.232935411689,45.3979041835072,41.4717870807625,40.7410841498626,39.6561241449515,34.8990528009428,31.1036313022906,31.199374943469,28.8153010070423,24.006113643482,24.3450393271265,26.5955012290858
Trade (% of GDP),NE.TRD.GNFS.ZS,Faroe Islands,FRO,90.5987287266762,93.6129408821813,85.3447616132242,86.9051987767584,84.90349154653,80.2588996763754,79.4948938514344,81.2927373497445,83.4584615384615,79.2594594594595,84.5640449438202,99.7166817769719,93.9182247791247,87.9978471474704,93.1398416886544,85.8588957055215,79.887041104487,78.8765556676757,81.6540577716644,84.8611363223816,72.6996351844345,75.7563199336925,75.7029702970297,98.7626350644824,97.6325604021404,91.609818039364,100.491928308123,110.545353366722,104.904366916234,98.6231560125168,108.258290126639,93.415398908373,100.962759404909,97.3947177610908,99.5060041310306,103.496222535589,96.8608080332117,97.1824434582361,105.846453473678,117.157793662648,114.062282820929,106.142539193387,105.610671594387,104.552703002397,107.238908370178,106.874664759521,108.623245950251,96.512314439946,104.747647934273,124.912666966056
Trade (% of GDP),NE.TRD.GNFS.ZS,Fiji,FJI,..,..,..,..,..,..,..,100.466900430324,100.473295454545,92.8607867792348,92.6457632073399,86.7246922292794,89.0458827104224,81.1384004925771,87.3737373737374,107.671957671958,123.024900828203,129.5,117.815866797258,106.790552275096,111.781962338949,115.843028693277,114.143419105706,121.726031065881,119.697773064687,119.369767087837,122.802233816628,135.895641463483,129.997341839447,126.052579068143,128.975969916537,125.121987598815,117.740079365079,118.048331674709,110.389514898623,130.997847976458,108.869117411674,121.227903395671,124.476125636503,125.285791685112,126.348386724849,110.812306063192,101.189048956211,97.1744905841206,97.0216625258442,103.235419948556,107.411464142265,72.3435757807252,81.7252085972258,117.259370547109
Trade (% of GDP),NE.TRD.GNFS.ZS,Finland,FIN,48.5077293540302,55.214913286566,50.3325744876036,49.2680829638187,52.3899812595919,52.6259379160503,58.1135300402631,62.946786701132,61.5966585231303,57.5754035932061,57.4195845200201,56.5993265993266,55.3077517383466,49.9832517186927,49.4787051804596,48.1576580686365,47.8746318007707,45.8415329983839,43.4884175882346,50.2417966077705,58.1649320950203,62.428236123814,64.0737095252108,65.7220105208507,68.2213217576507,66.9671464382356,66.2398751930411,74.8948271060231,70.2768481898388,69.2994625755964,68.0558026741527,70.960203580292,76.579207830612,81.9834930623435,82.8574024974341,86.184335829923,70.1233032732315,75.4644073922495,78.5795816119355,79.170500952561,77.0938865804298,74.1127227557674,71.3825484305887,70.8985003539937,75.053137193384,78.1921683186129,79.605433214652,71.4986682798545,78.9215842721731,93.2256702790946
Trade (% of GDP),NE.TRD.GNFS.ZS,France,FRA,34.4065294297891,42.3555653203928,36.691736336041,39.5998708787581,40.6359698442343,39.4382357665741,41.0336254739961,43.5028886380238,45.4109434591213,45.2523852836828,45.1398283198465,47.5418299082076,47.0165199705948,40.8879984679522,40.2927394586107,41.3922169441697,44.0017811278671,42.7360551888574,42.983681489047,41.991612606025,39.9051237217838,41.8262397371907,43.6461285770923,44.3293198090502,48.0334968830664,49.5067667927119,49.7609206002288,55.8612457180345,54.9593680925757,53.0720247583335,50.7978335232353,51.9250078784333,53.9807067764121,56.1034244496256,56.420756583014,57.3970828857949,50.462450850073,54.8677910818934,58.7905764224005,59.7020591687875,59.764055074913,60.4787965196196,61.7516939345861,61.1001423821095,62.9618472934066,64.437952596913,64.1414731902028,56.7821567740889,61.9523139995796,73.2498526008188
Trade (% of GDP),NE.TRD.GNFS.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.0868109831146,25.4283058428538,25.9394872099636,27.1901234146028,26.7832819250945,28.3722706445301,28.994505833521,31.7457142873678,28.3786554614037,27.9447311178519,..,..,..,..,58.8757396449704,56.6132574828647,57.455468093766,58.0396477672874,51.6750777052154,54.0438821122259,56.2319854247632,57.8806819793666,56.0619675585513,56.2324578944225,55.6304686354336,53.6164949427793,54.5776905038178,65.0146628512067,63.3061124024003,46.4436864119656,51.6376084244727,67.2309662556929
Trade (% of GDP),NE.TRD.GNFS.ZS,Gabon,GAB,116.511458721291,100.807102502018,97.4264705882353,91.6840495063274,102.854245146334,108.679525222552,95.8889233633261,96.3503649635037,104.059075750357,101.261670451678,104.867290876731,99.2931499807223,119.853382205931,89.8956477475185,87.9144276143595,78.5220207494277,86.9936353425683,76.8974453905961,80.5349385481311,79.868842088552,83.3430365420292,99.9266868001633,95.1346961861668,95.6709008514144,98.5362645138464,95.9747826086956,97.7314524555904,101.701928939637,83.6386132424108,84.7590815376223,80.3026082056312,81.7675371418698,83.9495998399241,88.6494092562519,85.1324791636578,88.9988725945748,83.5045774235636,89.1576627248353,90.4983773331323,92.3428089420545,90.6350361478645,73.5203290162438,73.9497814588281,70.1333810645308,75.0687404456638,77.0365976973024,73.4280894486644,70.0599965872424,74.4919637746964,77.9446812255513
Trade (% of GDP),NE.TRD.GNFS.ZS,"Gambia, The",GMB,77.48375,82.6885295912141,88.3231692677071,87.411739122251,84.2526182685557,93.5691964285714,98.2147696788769,106.334684582956,110.718123040527,103.972547047922,112.970541020856,115.914128382631,97.7814665225553,102.722471997511,108.704991030241,108.818999972051,120.337404203123,131.485415341849,64.1029468943288,67.4430836477238,64.6299221312549,49.9160789438545,59.2767980339628,50.9543943800384,48.3174980980993,53.8709622701508,52.4132975230667,56.3598198850954,46.9292631865623,59.642950918834,68.8587930342232,49.9342995615683,50.0187233950976,50.374468581975,44.2938444656791,39.0890994561344,41.7773944257977,41.0125150279466,42.6397020468894,47.7006731141985,45.4619193623296,58.2579307752264,52.937505147568,46.0214036884486,53.3190552786319,63.1091120519767,53.2696525651825,47.5003650253904,42.0979827874535,35.5844925317401
Trade (% of GDP),NE.TRD.GNFS.ZS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.3943661971831,89.041095890411,87.5,85.3333333333333,58.8541666666667,101.943699731903,118.638889058298,166.902615538069,67.8286788091539,45.6965490500194,57.7530659289995,53.5666693215985,57.1518743274472,62.6613956413099,63.3299250824094,71.6291255364807,77.6333765369391,79.0407459055607,84.5295975354749,89.125374368197,88.3934140686603,86.2982243681487,78.1930390303569,81.6733870603639,85.4659350932986,89.7348800946338,93.8139137895532,94.9506979383393,97.0163115086257,94.9262528383443,102.584277697146,109.847740556266,117.810080239714,92.8910841752194,101.60090754891,114.695437688718
Trade (% of GDP),NE.TRD.GNFS.ZS,Germany,DEU,31.7032168786672,36.9529209561801,35.9068477988722,38.3701405541903,38.1039605229245,37.1805928204973,39.224573364244,41.854070791428,44.1831226459558,44.3878637812521,43.5755726577335,46.2426559117963,47.9153501709494,42.9446314642645,41.6894700598024,42.5265238948391,45.2159180692242,45.8635875773293,47.8173792407618,44.8908381608169,40.5767352603533,42.0578830860048,43.5816342149572,45.005620959935,49.6426586441629,51.5849723493611,53.3658496319459,61.5260610026125,62.0628388890423,60.9348898149328,61.8493197140493,66.2261991054223,70.9187129366213,77.4497291495463,79.8744173951311,81.5248047312183,71.2287128996251,79.8686242395882,85.2061212670221,86.5140548790483,85.0788766962491,84.6200933924979,86.2462246132087,84.7696459674487,87.2372029530234,88.5198710425055,88.3183894580195,81.1473589268244,89.1610941409004,99.880339763878
Trade (% of GDP),NE.TRD.GNFS.ZS,Ghana,GHA,37.8463296201085,40.1287553648069,37.8004921446148,31.7499233833895,22.0460449699901,18.0453635757171,22.3938771171427,17.6211145337441,10.0790350563159,6.32034331586679,11.5448983362132,18.8146111228152,24.243837597071,36.7116874888784,45.8481233243968,42.2454994120982,41.0858910510339,42.7281781307805,42.4883492637987,45.9935958613923,56.6691201156995,62.0211527377522,57.4230942889947,72.2049441293975,85.4018379695892,80.5995432469935,81.7051040340528,116.048430162968,110.045854160811,97.4892431746551,97.2871457139532,99.6703343472122,98.1715141146279,64.5190542439152,65.3543222852532,69.5142256111434,71.5947385281523,75.3778157916824,86.2954538549695,93.1680351286831,60.7593219028775,63.8365624430783,76.5212709243242,67.8769994445865,70.5483652904116,67.9585174644902,76.824802732152,66.5754987162431,62.7078309128346,70.1154557958907
Trade (% of GDP),NE.TRD.GNFS.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Greece,GRC,31.7303355049464,35.4768783212269,35.3229630981807,34.8786854889711,34.6615947063545,33.1365949700021,35.5322195542858,44.5858161409325,47.1403301540426,41.8515298185187,41.1755453410125,40.8984903013052,40.3879754972077,42.6520451400143,42.3183574435397,39.613233390776,40.7838568496537,40.128306906424,38.592785722687,38.8225931547213,37.0258993247001,36.1631225392895,37.1078806632466,37.4962332575218,39.2742288014129,42.2682807505266,47.3775982084231,58.4156773402129,56.1399686891397,50.3489962887975,48.1900537963457,49.8984414406951,50.9008643706162,52.8502388268866,57.5243740192966,59.3297155312655,47.7438466003341,51.1972857171986,56.8339647736227,62.0612847915005,62.8765015617254,66.5263275893829,65.2776924688798,64.0191979817137,71.5789505399414,80.1500265574834,81.885923258543,71.8403094647801,89.6559253903021,107.99680403281
Trade (% of GDP),NE.TRD.GNFS.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.2971972810315,88.1524357295282,99.7079265489358,89.6938562419079,94.9670539629143,107.37322125158,85.7573657356888,110.472368234124,130.547942353994,100.978401084907,95.9116681587586,87.0885837878503,83.1013810084573,85.8376729204278,84.2072558673104,89.7766906266033,92.1907515607492,82.6999261231512,85.1523060966678,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.8862698880377,64.023536004483,68.0020677177565,66.4372181343461,72.7701746106654,79.4632704116443,78.2739373121511,72.0173985086993,72.0347544958577,77.7889245585875,76.7521367521368,79.5332468975736,78.3600713012478,71.3398861872737,70.4117946110829,69.2665890570431,72.9631465873409,78.0645161290323,63.6747802569304,61.8383060635226,71.8668596237337
Trade (% of GDP),NE.TRD.GNFS.ZS,Guatemala,GTM,41.0867180022296,48.0721191862128,45.2563153130914,49.1558404161986,50.7125262033564,48.7381807815313,47.1996045779966,47.1054869458159,40.6912573677169,33.4748181762585,27.5469590034493,28.1531148030294,24.9322455919306,30.6440192534157,38.1429634270897,38.0399139851034,39.7815461505075,45.8694854703458,39.5202562231777,45.3622490673106,43.7789281525868,42.3708926972021,44.6894303422515,40.392952957301,41.5519511569592,44.4237399632554,46.3605068544295,49.1455879049537,70.6690331769476,67.1048115244645,67.0023391862425,70.2148723581872,67.1036996082037,67.9119237396616,69.0013643101763,65.1787305213103,58.0406869738673,63.1251925746222,65.0470510420457,61.9594193352042,56.6852207524472,55.0832792812572,49.8934533224826,46.3727375188895,46.0694204013621,47.011682071395,45.5167427491815,41.1430280030057,49.491532191391,54.669957138484
Trade (% of GDP),NE.TRD.GNFS.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,40.5770272469393,42.751666110559,39.7422431817881,41.7534082655264,44.2481030022381,41.7787115678445,34.9419059949339,37.4482435133692,33.3418125019301,31.3044291693273,29.861424528614,29.0897874940253,33.0646236252079,32.6958994059117,36.6796954912881,40.1878781394378,38.0284032674396,35.0751269891585,34.5950959210535,47.9377003917167,69.386303621874,71.1210387522842,64.1842507208638,69.8153539674752,73.5465665620352,85.9546731159607,86.6743242374599,80.4264444383879,76.771963529602,72.4427253803191,111.839462499286,101.251633768859,88.9841115402008,78.4153132291929,115.037393977155,105.803010495533,107.477660146757
Trade (% of GDP),NE.TRD.GNFS.ZS,Guinea-Bissau,GNB,46.786318432491,44.26679366052,31.1316202977577,33.2079180614214,41.9065073506553,43.7877947816771,48.7986596675455,54.5294533459001,46.9117173293799,49.1254311964483,38.2628715481872,64.6826229326986,67.4675247107023,37.0703241629844,50.323153948288,63.6090902275229,55.080235255599,46.9705027203418,47.7736099873849,55.0143756209273,41.5863006127147,50.7637790022766,46.8104328971993,42.3601714958377,69.4903546133037,43.5009973250445,49.099489236127,52.7373460875968,47.5832173019964,39.6760635390938,38.0334709473872,43.1921316382548,45.784231547854,48.7605033935649,46.2445284702109,45.1388893590765,43.5957474274198,43.5145876317243,48.617460218814,44.1280665538975,39.9574617688319,46.8696582904048,54.3703755891285,54.3006730474711,56.9137475938811,55.0195890357005,56.9638885667604,54.8024548457609,55.5513379949577,51.4196223817558
Trade (% of GDP),NE.TRD.GNFS.ZS,Guyana,GUY,121.076302729529,134.764847596103,149.785263157895,157.081242848341,141.975637947897,126.181273171886,129.032501319659,174.927049071618,161.233579288264,122.863070539419,110.456403269755,95.5201385736537,109.969230769231,99.516133618255,170.330924594794,131.561143826997,139.874165917183,142.566230803686,222.609089719242,274.973115932726,245.369438806576,222.067842666328,213.32717044128,211.337532492477,209.136671614275,203.842431497026,201.05931477536,206.767370475214,199.577000730114,196.72507835983,189.162485631386,200.725286901642,194.350757310172,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.7783590573386,40.5631325688157,46.4148543201609,39.8074901808928,32.5376884422111,48.7522666436404,31.1336399762195,37.8478190633142,40.223379852938,36.8940488093915,36.5207867041288,41.9484795102088,27.1535220636918,27.569933019116,24.9396784759828,37.1973434444641,33.7809703531059,34.9651045038228,37.0570704128996,34.2825489611293,36.1450381454244,33.0964998246108,44.7215241260457,44.1635704019387,40.2582414988129,40.3325097562551,42.3515259071619,41.9457381172044,41.4109022161974,42.0745477868911,45.1385763027223,44.5687187758294,34.4572019061642,37.1654017679449,36.529550283828
Trade (% of GDP),NE.TRD.GNFS.ZS,Honduras,HND,65.3150720720587,76.2203963267279,70.3736654804271,71.8842756633633,74.0940483406424,70.893315967155,74.6979949014617,78.3957274678432,72.1147932574253,55.310223094639,56.6668071895732,58.2375958412143,56.5345450272326,54.7031177898855,48.7195682252308,55.2453087610863,63.7773410648778,71.008068281057,74.6467338003379,76.2562502551051,84.3524824413614,100.317825260921,102.44888237349,115.450847627509,118.848359042336,122.050468203298,120.126089120866,120.392164584236,115.943071737954,117.997454450299,122.248277175534,135.461758741854,136.489768018486,133.13183510432,135.070634917917,135.748955193053,96.9050060188904,109.441838241682,122.216902597337,121.188215808285,116.306049247436,112.97509728471,107.26440535424,99.8157169505924,101.813111079622,103.551162215452,99.4599779937589,88.0008563836292,103.372643459918,112.698524913966
Trade (% of GDP),NE.TRD.GNFS.ZS,"Hong Kong SAR, China",HKG,164.529242383914,168.475867908552,161.207122547339,168.204129457217,160.190491785383,170.154577883472,177.970734131386,178.007088198637,182.584774568206,169.173235376649,186.329223447978,199.911447677792,197.800293390094,200.307308322284,215.127289307698,231.340382255255,225.195598611893,226.000240297969,231.865133953304,240.13281627495,233.969130299352,237.427997065577,256.89826506739,244.85376438617,233.440294577968,221.133284508369,220.272313145342,247.654020445592,240.848977626932,255.996457369342,292.454655919737,326.841054589054,342.689209524653,359.208661184248,362.14946363969,376.656806171877,348.397554309339,404.770560908659,421.854706554386,430.568530415663,442.620019127299,425.975871734797,389.405949263639,371.727231773253,376.795666734722,376.892773545026,353.743521139731,350.679705044448,402.459681454463,384.863194617493
Trade (% of GDP),NE.TRD.GNFS.ZS,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.3612839104181,55.4413551689444,53.5610134142056,56.4601800555875,78.3847053096873,83.2922066662408,94.8487191212692,107.42990062644,114.025774849784,137.40660123512,131.045068739569,118.320109162292,116.629337013972,123.446305858264,127.813088986281,149.008636494873,155.498250362114,158.325297842814,144.999897438898,157.464913798909,166.433183141671,165.648667943528,164.346110357561,168.394596543722,167.320445037758,164.403927718725,165.228515608639,163.260512262857,160.751343279331,155.422663893512,159.688274120647,185.271113216624
Trade (% of GDP),NE.TRD.GNFS.ZS,Iceland,ISL,72.1994393064084,71.5774814732642,73.9474844001966,67.7846070784699,65.7340447379841,69.1431569623361,73.7347945754448,70.0345324824843,69.7730678741223,68.1691677576661,76.1890492950988,75.0533542275924,79.2605582945096,72.3437181640755,68.679669224073,63.5628612027891,63.9466961782651,65.110850561994,62.9979896333292,59.8793998648287,61.5581733005549,65.5008784042907,66.5482235225281,71.1051549902842,70.6057858293811,71.8831142807968,69.4300415579436,71.139007768483,74.7346556223368,69.4320112878179,68.1992117488105,70.4319020602726,72.4506153719683,77.5361532018636,74.6709135585578,82.6880266963066,89.3947432104364,93.6463981817789,101.408701748757,104.085475471704,98.7895236023721,96.6655918887019,95.8182079086458,88.3330236353413,86.9789469759093,88.6369069643521,82.8627457813882,67.9750756256744,76.2967140833855,91.7225085003794
Trade (% of GDP),NE.TRD.GNFS.ZS,India,IND,8.93209601877255,10.8518902537234,12.2939782139853,12.8012030726837,12.6481011375529,12.9030118424849,14.9188045313762,15.3845768485061,14.5072647616204,14.1259277495475,13.6905938868802,14.0093759441289,12.9000361941487,12.2192718993726,12.5848140356758,13.4904501163017,15.1681320906695,15.5062615101965,16.9877265511351,18.433099041828,19.6515397864684,20.0781443769255,22.8674487062499,21.9294878713867,22.6193868670479,23.6994700790647,24.8155980442929,26.9009229104474,25.9932547534365,29.5086629350614,30.592436132908,37.503814059447,42.0016696148691,45.7244804992652,45.686268679348,53.3682204392226,46.2728696428837,49.2552064974161,55.6238800135119,55.7937217287347,53.8441319466811,48.9221857470489,41.9229138658757,40.0824857132672,40.7424969545204,43.6169693323986,39.9054035306351,37.7581053292825,45.4230887840438,49.9653199690382
Trade (% of GDP),NE.TRD.GNFS.ZS,Indonesia,IDN,39.5341605709717,50.4183787822189,44.5212576626458,43.0065883478699,43.5701999400338,42.7147630352589,53.6555359183648,52.6540464774445,53.1773002387695,48.6762274326459,56.5592366644233,50.1106199773017,44.7183723110447,41.0095381677863,46.9742478782921,47.2545614222743,49.0818836891175,52.8918614376893,54.8395648805761,57.4274341101528,50.5233858882307,51.877101049475,53.9585900635426,52.264743657148,55.9938588086777,96.1861923602686,62.9439128601924,71.4368759173731,69.7932075256238,59.0794617663723,53.6164937473016,59.761294836691,63.9879358688635,56.6571268148867,54.8292499782075,58.5613996314603,45.5121213683604,46.7012738753565,50.1800131848331,49.5828982992627,48.6373726756821,48.0801755854063,41.9376402414825,37.4213418024754,39.3554970708712,43.0743089548747,37.6277775362938,32.9721754003528,40.2047582749671,45.4658986816744
Trade (% of GDP),NE.TRD.GNFS.ZS,"Iran, Islamic Rep.",IRN,54.0978869207957,71.404688105953,76.1156234266906,65.4350811254341,59.8880783649035,45.6945656371966,42.8058267760669,42.4826738676286,40.3131061355616,38.0635168781944,38.7301135168752,27.9341376101748,23.1723911405475,14.1448539041301,17.8848531376826,21.5839788397354,27.9350257079062,37.0805676988111,44.1941716483403,40.3979272520989,46.0408643249331,41.6091363982696,35.1442449152739,35.2212991555121,32.6495581114856,29.2282196462168,34.8854141344906,41.2572474648948,40.53556648018,48.1726865518116,50.6791057749094,51.3138573270476,54.4404952626169,53.1673587139261,49.8873069219141,48.2294027737655,43.6995802244165,43.7706437373524,41.2194147918578,44.0893466807452,47.0867179194755,45.3514201413161,39.42258866118,40.3878469208426,44.7448707659087,58.5650897152156,50.7543343501077,43.8101646870977,44.3738340508665,51.597506811024
Trade (% of GDP),NE.TRD.GNFS.ZS,Iraq,IRQ,70.93621399177,92.6137198976744,94.9022469365679,93.2824718672519,97.0315113857502,88.3269203363264,93.6170212765958,95.0496807370636,93.9119935841516,92.7894484337034,57.5524918786155,55.3278491364799,54.9614303414651,42.9388479388482,49.3494318181821,42.4995625816945,44.8350883726402,15.1262818163125,3.79114096995166,1.9211456331597,0.544696684469833,0.0995823619218853,0.0209992321838355,0.0268884829090311,106.188167289731,132.243160520961,138.314602403552,125.336595640904,126.780256702911,119.762047990754,154.234523260266,120.233977121676,115.742540308642,89.6505204858719,74.092853105498,81.0555432665835,78.6873788189898,73.4974796202443,72.1713282233655,73.6086845912812,67.4100184095672,68.9824868569036,69.5917685983115,54.588320188677,59.7809123923157,65.8017917701083,68.9899384202806,57.7423161685355,61.5032683117218,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Ireland,IRL,75.235642007772,90.676683489613,83.0466964968351,91.2384446522947,97.999857590691,99.7121929982186,105.299158008379,102.303118023515,100.974586355938,93.9696628767819,97.7364827875212,108.30546843263,107.761370348494,97.1254844515995,100.744218134132,105.218435350168,112.465336484298,105.029447108304,106.440234272365,109.54546995765,116.602702293344,126.488924086211,136.103149926386,138.868160055948,142.269496909751,157.772416676027,159.871032955767,174.954555860946,174.84073239778,163.719354360002,146.531500811248,146.587525808196,148.17558480428,150.021804736753,153.396863813395,160.039444160284,173.591494341428,189.925491032114,187.711114807798,191.880382137775,189.423656922593,201.846445638508,214.995933767668,228.143600715455,219.440135910193,216.53908687884,252.495271979574,247.059718760882,227.404790299365,234.267352862593
Trade (% of GDP),NE.TRD.GNFS.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Israel,ISR,65.3314387617919,61.8150459404239,67.1962248928096,68.0117496886318,71.1933664040056,86.884715636603,80.0423278718391,80.8284729204551,80.1722815224492,69.9929028990577,64.2295389092815,71.0307433509025,76.4967620724959,67.0370027189035,69.7758002982327,60.9079363987731,63.5938956697766,61.562630286588,56.3088218484776,55.4989896464226,60.6534675360102,60.4259131723525,60.0223217477073,58.8546166771276,58.3597002936178,57.7280056432205,65.6929807305091,69.3013619482853,63.1227642159304,66.5255478891651,67.7108461512441,75.6537337464185,79.1329572348899,79.0889642460801,79.6146542284727,76.0977230673061,62.5977625524392,66.4403235276323,69.6564034178472,70.7357604681032,64.6442084762282,62.1637187626013,59.2123001145426,58.0439865498867,56.5603839299762,58.893960282762,56.2695344799558,50.9608009845713,55.1949222878766,60.5043555634468
Trade (% of GDP),NE.TRD.GNFS.ZS,Italy,ITA,34.0646666436288,40.8028948180581,37.4004476039236,41.1921519374612,41.809556862689,41.268188138925,43.7104191890846,42.9726563189869,45.2820379980129,43.5082890935583,40.1896938810034,42.4356673673919,42.6371550211654,36.1633469118778,35.562608674538,35.1111015717216,37.0527693801478,36.321749399443,33.8784372967187,34.9137116248328,37.759229199437,40.4550288341845,45.6845541664238,42.878698334893,44.5885059769363,45.0927382309319,44.6207908015108,50.4055898251238,50.0348046309252,48.0579242988141,46.1488447781921,47.4303303888471,49.3010107621318,53.1681791846237,55.061455631698,54.4928757988188,45.4187617874817,52.0061883742819,55.1455224600271,55.6547208446016,54.8675793967737,55.3221151506422,56.4181761616088,55.3676028142217,58.6041759472917,60.3035512426617,59.8789802234549,55.2657057698714,62.0679468955691,74.644590013133
Trade (% of GDP),NE.TRD.GNFS.ZS,Jamaica,JAM,72.6786441072155,81.5811411633938,80.8760221841264,66.9374004946373,58.1491405121058,77.8830181975968,100.439283127322,102.107640736628,102.996099417739,86.6833653190378,78.7236146724874,117.188653463454,121.555035537718,94.729508442151,92.8692278834288,91.417472350161,96.0102804247623,99.9401719360276,101.598788796013,125.494326721559,82.8421331840085,111.406683924325,107.651807499957,97.7242419605186,88.9848318252583,84.4749853660967,84.2317468917696,89.5130060528716,84.8277345994425,81.846755427102,88.1506308424088,89.3181040726816,90.4878933449097,100.745598824993,101.244422062437,113.577403844226,86.8851243338837,80.920400318881,83.8218202275808,82.0400783486515,83.2595719840011,84.74099862313,76.1175216623476,76.455202373685,83.523172517513,89.9779060412351,90.1106076335994,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Japan,JPN,18.8881828084114,26.3328277114901,24.0754388528729,24.7882584527902,23.1271358805034,19.3082416556354,22.6524277208331,26.6493645048206,27.046831592781,26.7229126893106,24.5171928157615,25.803500930353,24.1112612306927,17.7990915149376,16.7887846160853,16.8885147524671,18.5415137410981,19.3357137329228,17.7594512543168,17.018068824019,15.7233391305175,15.8103062322757,16.3901049340172,18.2538682255522,19.7835176233669,19.0031862223377,18.1256307166911,19.5623715839054,19.5596044720071,20.4471220661583,21.3261252678119,23.6643534228975,26.2299545778565,30.0163760986692,32.816578051879,34.1294765412245,24.3901665338555,28.4984726938389,30.1949607286296,30.4709109171752,33.9787686509511,37.4314345686579,35.4274083544798,31.3102468455884,34.4232135721686,36.609931802107,35.2164181084145,31.3257931242986,36.7714832870467,46.8437321391913
Trade (% of GDP),NE.TRD.GNFS.ZS,Jordan,JOR,..,..,..,112.165021156559,116.034183082271,113.29058217025,121.465648854962,125.693192548717,142.185558470247,134.894854857281,117.138699205194,118.625962193015,115.91393484218,81.83887525106,90.7814754886955,108.124787197821,130.44733044733,149.4476838941,137.261663286004,131.644698648349,130.485233240655,118.336176072338,124.582688188008,131.059123299943,120.737112880307,109.052402937716,104.470373639306,110.328904595996,109.285478573786,114.03885781572,115.706835253918,134.621611934395,146.908891279018,141.747381831126,145.994246288526,140.91292596092,112.151998187109,114.222677694125,118.699679501801,117.855587685189,111.451527997628,109.938805535022,95.3579122266791,88.7207178954687,90.0684092383148,87.9639084995962,85.8214387441846,66.2771770589435,80.48924243797,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,149.336641791045,84.634521855277,84.1817390088715,82.522407044045,71.2735732877076,72.3595506961877,65.2041827454395,82.579151355772,105.699692634521,92.8490685069707,94.03168564978,91.4633324250457,96.4091997009336,97.7625030243024,91.4535267973373,92.1616330969975,94.2948046483658,75.7660674636533,74.1382658957842,73.1178570509129,73.7237324891671,65.4076093299538,64.9720346513507,53.0497288072652,60.3115965864153,56.825387935971,63.5279565118188,64.8586165517565,57.0264423660931,58.6686085779207,68.1136261120701
